Altium Designer Pick and Place Locations
C:\Users\julianstj\Desktop\WorkNotes\Projects\PTP\RCB_WiWi_STM32WL3\ECAD_V1\Project Outputs for RCB_WiWi_STM32WL3\Pick Place for RCB_WiWi_STM32WL3_V1(845-XXXXX_PCBA_projectname).csv

========================================================================================================================
File Design Information:

Date:       27/12/24
Time:       09:19
Revision:   Not in VersionControl
Variant:    845-XXXXX_PCBA_projectname
Units used: mil

"Designator","Comment","Layer","Footprint","Center-X(mil)","Center-Y(mil)","Rotation","Description"
"C134","0.1uF_25V_0402","TopLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","820.900","1308.339","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C133","10uF_10V_0402","TopLayer","FP-CL05A106MP5NUNC-MFG","864.733","1287.177","270","CAP CER 10UF 10V X5R 0402"
"C132","0.1uF_25V_0402","TopLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","795.276","1244.094","0","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C131","10uF_10V_0402","TopLayer","FP-CL05A106MP5NUNC-MFG","798.229","1200.787","0","CAP CER 10UF 10V X5R 0402"
"C130","1uF_16V_0402","BottomLayer","FP-0402-L_1_0_0_05-W_0_5-IPC_A","1177.165","1181.102","270","None"
"C129","6.8pF_50V_0402","BottomLayer","FP-GJM155-0_05-IPC_A","1007.874","1901.575","270","Multi-Layer Ceramic Capacitor 6.8pF C0G  ±0.25pF 0402 Paper T/R"
"C128","6.8pF_50V_0402","BottomLayer","FP-GJM155-0_05-IPC_A","1133.858","1976.378","0","Multi-Layer Ceramic Capacitor 6.8pF C0G  ±0.25pF 0402 Paper T/R"
"C127","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","138.780","1579.613","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C126","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","82.677","1590.551","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C124","47pF_50V_0402","BottomLayer","CAPC1005X55X25LL05T10","476.276","464.460","0",""
